id;name;genre;type;episodes;rating;members;aired
9455;Ninpen Manmaru;Comedy, Samurai, Shounen;TV;30;641.0;134;05/07/1997
30965;Ninpuu Kamui Gaiden: Tsukihigai no Maki;Action, Adventure, Historical, Martial Arts, Samurai;Movie;1;583.0;76;20/03/1971
32773;Nintama Rantarou no Uchuu Daibouken with Cosmic Front?Next;Adventure, Comedy, Kids, Space;Special;2;575.0;67;11/02/2016
31033;Nintama Rantarou: Dokutake Onsen no Dan;Comedy;Special;1;607.0;91;04/05/2007
31034;Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan;Comedy;Special;1;667.0;104;20/03/2013
8777;Nobara no Julie;Adventure, Drama, Historical, Music;TV;13;596.0;190;04/01/1979
28547;Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja;Drama, Kids;OVA;1;625.0;55;14/07/2014
28545;Nobunaga-kun no Minna de Yakusoku Hi no Youjin;Drama, Kids;OVA;1;567.0;51;14/07/2014
9303;Noel no Fushigi na Bouken;Adventure, Comedy, Fantasy;Movie;1;538.0;133;29/04/1983
17601;Non-tan to Issho;Kids;TV;263;684.0;95;05/10/1992
18573;Noobow;Kids, Slice of Life;TV;26;625.0;64;05/10/1995
18575;Noobow: Kieta Medal;Kids, Slice of Life;OVA;1;580.0;57;28/03/1990
18577;Noobow: Na Kokoro;Kids, Slice of Life;ONA;52;560.0;60;03/08/2009
8205;"Norabbits&#039; Minutes";Comedy, Fantasy, Kids;Movie;5;613.0;102;25/02/2006
23013;Norakuro;Comedy;TV;26;600.0;94;05/10/1970
30305;Norakuro Compilation OVA;Comedy;OVA;1;550.0;56;01/01/1970
16393;Norakuro-kun;Comedy, Mystery;TV;50;717.0;114;04/10/1987
3514;Noramimi;Comedy;TV;12;690.0;406;09/01/2008
5089;Noramimi 2;Comedy;TV;13;648.0;156;01/10/2008
24773;Norasco;Comedy, Slice of Life;ONA;Unknown;475.0;93;11/10/2013
31019;Norasco (TV);Comedy, Slice of Life;TV;43;580.0;112;19/05/2014
31020;Norasco: Cinema Point Card-hen;Comedy, Slice of Life;Movie;10;686.0;57;25/04/2014
33174;Nori P-chan;Kids, Slice of Life;OVA;1;410.0;35;25/12/1989
32904;Norimono Atsumare: Hit Song-shuu;Music;OVA;6;417.0;51;18/02/1994
20799;Norman the Snowman: Kita no Kuni no Aurora (Kari);Fantasy, Kids;Movie;1;767.0;98;23/11/2013
7836;Notari Matsutarou;Sports;OVA;10;559.0;270;22/11/1990
29740;"Notteke Explet&#039;s";Kids;TV;26;533.0;38;04/04/2004
32633;Nowisee;Music;Music;24;764.0;560;08/08/2015
22585;Nukko.;Comedy;TV;Unknown;640.0;113;02/04/2012
21019;Nunbori;Fantasy, Kids;TV;26;617.0;60;19/09/2009
22849;Nyamen;Comedy;TV;12;562.0;414;12/01/2014
31166;Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou;Music;Special;1;535.0;127;30/07/2014
33176;Nyancos: Hello! Our Brilliant Future;Sci-Fi, Space;OVA;1;336.0;60;17/12/2003
33422;Nyancos: Hello! Our Brilliant Future Digest;Sci-Fi, Space;Special;1;291.0;40;17/12/2003
24845;Nyanfuru;Comedy, Music;TV;Unknown;554.0;159;22/02/2014
9810;Nyani ga Nyandaa Nyandaa Kamen;Comedy;TV;83;675.0;169;06/02/2000
24403;Nyanpuku Nyaruma;Comedy;TV;Unknown;400.0;176;25/07/2014
19305;Nyuru Nyuru!! Kakusen-kun;Comedy;TV;25;544.0;280;09/07/2013
30144;Nyuru Nyuru!! Kakusen-kun 2nd Season;Comedy;TV;13;510.0;152;06/04/2015
32166;Obaachan no Takaramono;Kids, Music;Music;1;450.0;39;01/06/1989
26033;Obake Entotsu no Uta;Historical, Kids;Movie;1;600.0;76;29/05/1993
22991;Obake no Q-Tarou: Susume! 1/100 Daisakusen;Comedy, Kids, School, Slice of Life, Supernatural;Movie;1;660.0;61;14/03/1987
22993;Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen;Comedy, Kids, School, Slice of Life;Movie;1;560.0;59;15/03/1986
28101;Obatalian;Comedy;Special;1;475.0;63;03/06/1990
20075;Obocchama-kun;Comedy, Parody;TV;164;647.0;85;14/01/1989
34358;Ocha-ken: Hotto Monogatari;Kids, Slice of Life;TV;13;667.0;29;16/01/2006
34363;Ocha-ken: Ryokutto Monogatari;Kids, Slice of Life;TV;13;800.0;20;22/11/2008
28143;Ochou Fujin no Gensou;Drama, Historical;Movie;1;424.0;156;16/05/1940
9070;Oden-kun;Comedy;TV;156;736.0;118;04/08/2005
18469;Odoriko Clinoppe;Comedy, Slice of Life;TV;26;575.0;99;09/05/2013
14181;Oedo wa Nemurenai!;Drama, Fantasy, Historical, Shoujo;OVA;1;622.0;173;23/07/1993
31575;Offside;Action, Drama, Sports;OVA;1;550.0;83;22/01/1993
19921;Ogami Matsugorou;Action, Martial Arts, Romance, School, Shounen;OVA;1;608.0;90;16/12/1989
7575;Oh! Family;Comedy, Drama, Romance, Shoujo, Slice of Life;TV;26;617.0;201;06/10/1986
25139;Oh! My Konbu;Comedy, Shounen, Slice of Life;TV;22;638.0;70;04/05/1991
18815;Oh! Super Milk-chan Special;Action, Comedy, Sci-Fi;Special;1;593.0;178;02/03/2002
19897;Ohayo! Spank (Movie);Comedy, Romance, Slice of Life;Movie;1;657.0;97;13/03/1982
34234;Ohayou! Kokekkou-san;Comedy;TV;Unknown;275.0;61;02/10/2016
8415;Oi! Ryouma;Adventure, Drama, Historical;TV;39;648.0;176;07/04/1992
16530;Ojamanga Yamada-kun;Comedy, Slice of Life;TV;103;777.0;250;28/09/1980
16730;Ojamanga Yamada-kun (Movie);Comedy, Slice of Life;Movie;1;709.0;142;14/03/1981
16480;Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie;Adventure, Comedy, Fantasy;Movie;1;500.0;94;15/07/2000
16482;Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken;Adventure, Comedy, Fantasy, Kids, Slice of Life;Special;1;564.0;78;03/05/2007
31672;Ojarumaru: Wasureta Mori no Hinata;Adventure, Comedy, Fantasy, Kids, Slice of Life;Special;1;367.0;51;14/08/2015
32229;Ojiichan no Komoriuta;Kids, Music;Music;1;478.0;37;03/02/1987
23865;Ojisan Kaizou Kouza;Comedy;Movie;1;643.0;60;24/02/1990
10353;Okama Hakusho;Comedy, Seinen;OVA;3;567.0;183;12/04/1991
8799;Okawari-Boy Starzan S;Action, Adventure, Sci-Fi;TV;34;690.0;128;07/01/1984
26143;Okori Jizou;Historical, Kids;Movie;1;833.0;52;15/06/1983
32472;Okoru yo!;Kids, Music;Music;1;500.0;37;04/04/1983
22275;OL Kaizou Kouza;Comedy, Slice of Life;OVA;1;607.0;107;01/09/1990
17624;Omakase Scrappers;Adventure, Comedy, Sci-Fi;TV;39;689.0;81;07/04/1994
29846;Omakase! Miracle Cat-dan;Comedy, Kids, Super Power;TV;32;525.0;240;31/03/2015
26197;Omedetou Jesus-sama;Historical, Kids;OVA;1;567.0;68;11/10/2005
33888;Omoi Au Christmas 2011;Fantasy;Special;3;467.0;35;15/11/2011
2742;Omoikkiri Kagaku Adventure Sou Nanda!;Comedy, Kids, Sci-Fi;TV;26;568.0;195;05/10/2003
8229;on-chan, Yume Power Daibouken!;Fantasy;Special;1;540.0;98;05/08/2003
31057;Onaka Hime;Fantasy;ONA;3;450.0;175;15/05/2015
7531;Onbu Obake;Supernatural;Movie;1;608.0;97;26/12/1955
32763;One and Three Four;Music;Music;1;451.0;89;08/08/2013
14947;"Onegai My Melody: Yuu &amp; Ai";Comedy, Fantasy;Movie;1;573.0;271;11/08/2012
29435;Ongaku Sekai Ryokou;Kids, Music;TV;Unknown;267.0;45;07/03/2011
29403;Oni Keibu Anpan;Kids, Police;Special;2;575.0;40;19/08/2009
28115;Onigara;Demons, Kids;OVA;1;640.0;64;22/12/1994
22541;Oniku Daisuki! Zeushi-kun;Comedy;TV;12;498.0;150;06/01/2014
28185;Oniku Daisuki! Zeushi-kun 2nd Season;Comedy;ONA;6;505.0;92;29/11/2014
32666;Oniku Daisuki! Zeushi-kun: Suteki na Hamburger;Comedy;ONA;1;431.0;63;10/02/2016
23819;Onimaru: Senjou ni Kakeru Itsutsu no Seishun;Action, Adventure;OVA;1;525.0;76;25/04/1990
20085;Only You: Viva! Cabaret Club;Comedy;TV;15;680.0;75;04/11/1998
29275;Ooedo Torimonochou: Nezumi Kozou;Historical, Kids, Mystery;OVA;1;800.0;41;26/04/1989
28113;Ooi! Adacchii!;Historical, Kids;OVA;1;750.0;53;03/01/1992
17521;Ookami Shounen Ken;Adventure, Kids;TV;86;565.0;164;25/11/1963
23007;Ookami Shounen Ken (Movie);Adventure, Kids;Movie;1;400.0;73;21/12/1963
23009;Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou;Adventure, Kids;Movie;1;657.0;85;22/03/1964
23645;Ookami to Nanahiki no Ko Yagi;Fantasy, Kids;OVA;1;680.0;60;01/10/1993
21539;Oraa Guzura Dado;Comedy, Kids;TV;52;663.0;87;07/10/1967
29053;Orangutan;Kids, Music;Music;1;416.0;98;07/02/1980
9338;Ore no Sora Keiji-hen;Action, Drama, Police;OVA;2;600.0;131;21/10/1991
19831;Ore wa Chokkaku;Comedy;TV;36;713.0;102;05/01/1991
25809;Ore-tachi Ijiwaru Kei;Comedy;TV;14;571.0;101;26/12/2004
27389;Ore-tachi, Tomodachi!;Fantasy, Kids;OVA;1;625.0;53;08/12/2006
22567;Osaru no Monkichi no Kin no Ono Gin no Ono;Kids;OVA;1;505.0;81;21/09/2001
23267;Osaru no Tairyou;Slice of Life;Movie;1;436.0;111;01/12/1933
3362;Oshare Majo Love and Berry: Shiawase no Mahou;Magic;Movie;1;583.0;398;21/03/2007
9866;Oshin;Drama;Movie;1;796.0;221;17/03/1984
33154;Osiris no Tenbin: Season 2;Drama, Supernatural, Thriller;ONA;11;608.0;250;22/04/2016
32087;Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu;Comedy;Special;1;629.0;193;31/12/1988
32088;Osomatsu-kun: Iyami wa Hitori Kaze no Naka;Comedy, Historical;OVA;1;640.0;191;25/08/1990
19879;Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!;Comedy;Movie;1;652.0;224;18/03/1989
34238;Osomatsu-san: Ouma de Kobanashi;Comedy, Parody;Special;1;755.0;2525;13/12/2016
20023;Otanoshimi Anime Gekijou;Comedy;TV;26;683.0;62;05/04/1970
30025;Otenki Boys;Kids, Super Power;TV;30;633.0;39;01/04/1991
23181;Otogi Banashi: Bunbuku Chagama;Kids;Movie;1;633.0;85;10/10/1917
14213;Otogi Manga Calendar;Historical;TV;312;611.0;146;25/06/1962
17675;Otogi no Sekai Ryokou;Adventure;Movie;1;550.0;67;25/08/1962
23011;Otoko Doahou! Koushien;Action, Sports;TV;156;660.0;86;28/09/1970
17467;Otoko Ippiki Gaki Daishou;Action, Drama, Shounen;TV;156;720.0;158;29/09/1969
19559;Otoko wa Tsurai yo: Torajirou Wasurenagusa;Comedy, Romance;Special;1;578.0;78;07/08/1998
17903;Otokogi;Seinen;OVA;3;583.0;88;14/04/1990
33414;Otona no Ikkyuu-san;Comedy, Historical;Special;3;500.0;67;06/06/2016
32073;Otoshidama;Kids, Music;Music;1;400.0;39;02/12/1997
7106;Ougon Senshi Gold Lightan;Mecha, Sci-Fi;TV;52;657.0;287;01/03/1981
29399;Ousama Monogatari;Adventure, Kids;TV;Unknown;560.0;101;21/05/2007
30905;Owanko;Comedy;ONA;7;517.0;65;22/11/2012
28089;Oyo Neko Bunyan;Comedy, Kids;TV;31;600.0;51;03/04/1984
33175;Oyone to Mattsan: Ai no Uta;Music, Romance;OVA;1;571.0;39;21/12/1990
33618;Ozmafia!! Special;Historical, School, Shoujo;Special;1;435.0;574;28/10/2016
20185;Pa-Pa-Pa the ? Movie: Perman;Adventure, Comedy;Movie;1;673.0;111;08/03/2003
29611;Pa-Pa-Pa the ? Movie: Perman - Tako de Pon! Ashi wa Pon!;Adventure, Comedy, Kids, Super Power;Movie;1;675.0;77;06/03/2004
13165;"Paboo &amp; Mojies";Kids;TV;52;400.0;113;02/04/2012
28595;Pac-World;Adventure, Comedy, Sci-Fi;TV;52;547.0;212;05/04/2014
7960;Pachislo Kizoku Gin;Action, Game;TV;23;644.0;223;11/04/2001
33238;Padak Padak;Drama;Movie;1;650.0;62;25/07/2012
13463;Panda no Taputapu;Kids;TV;Unknown;655.0;131;02/04/2012
29487;Paniponi;Kids, Slice of Life;TV;Unknown;475.0;55;07/05/1998
32842;Panpaka Pants;Comedy, Kids;TV;Unknown;417.0;67;01/10/2008
29832;Panpaka Pants Movie: Bananan Oukoku no Hihou;Adventure, Kids;Movie;1;617.0;70;10/05/2014
30417;Panpaka Pants O-New!;Comedy, Kids;TV;26;360.0;131;04/04/2015
33002;Panpaka Pants W-O-New!;Comedy, Kids;TV;Unknown;450.0;85;02/04/2016
28073;Papa Mama Bye Bye;Historical, Kids;Movie;1;600.0;56;08/07/1984
26133;Paper Cranes Story: Kenta to Maiko;Fantasy, Historical, Kids;OVA;1;800.0;47;11/04/2014
3879;Paris no Isabelle;Drama, Historical;TV;13;619.0;216;19/04/1979
22591;Patalliro Saiyuuki! Special;Adventure, Comedy, Fantasy, Shoujo, Shounen Ai;Special;1;575.0;183;25/01/2006
6018;Patchin shite! Obaachan;Drama;Movie;1;683.0;112;10/03/1992
24121;Patta Potta Monta;Comedy, Kids, Slice of Life;TV;26;560.0;56;01/08/2006
22609;"Patty &amp; Jimmy no Kimikoso Superstar";Kids, Sports;OVA;1;382.0;72;21/03/1994
33122;Pâtisserie no Monster;Slice of Life;ONA;4;461.0;100;26/04/2016
33310;Peach Command Shin Momotarou Densetsu;Adventure, Comedy;TV;24;660.0;44;08/10/1990
12359;Pecola;Kids;TV;26;535.0;147;06/10/2002
33913;Peeban;Comedy;OVA;6;475.0;30;22/04/2010
19849;Peeping Life 5.0ch;Comedy, Slice of Life;OVA;10;475.0;207;03/02/2012
27399;Peeping Life Movie: We Are The Hero;Comedy, Slice of Life;OVA;1;510.0;127;15/11/2014
29729;Peeping Life x IODATA: Quiz!! Input Output;Comedy;ONA;8;372.0;117;30/11/2012
32143;Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro;Comedy, Slice of Life, Supernatural;OVA;10;400.0;93;10/07/2015
32147;Peeping Life x Kids Station;Comedy, Slice of Life;Special;3;408.0;77;06/07/2011
33789;Peeping Life x Sanyo;Comedy, Slice of Life;ONA;4;473.0;101;03/07/2016
22675;Peeping Life: Gekijou Original-ban;Comedy, Slice of Life;Movie;5;467.0;161;01/12/2009
22631;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland;Comedy, Parody;OVA;10;488.0;135;25/06/2013
22635;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA;Comedy, Parody;ONA;4;412.0;120;06/06/2013
22633;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials;Comedy, Parody;Special;2;394.0;115;25/06/2013
17359;Peeping Life: The Perfect Explosion;Comedy, Slice of Life;OVA;10;519.0;211;18/10/2012
25941;Peeping Life: The Perfect Explosion Specials;Comedy, Slice of Life;Special;3;435.0;107;18/10/2012
32145;Peeping Life: The Perfect Extension Specials;Comedy, Slice of Life;Special;2;570.0;75;23/09/2011
32146;Peeping Life: TV Asahi Josei Announcer Collab;Comedy, Slice of Life;Special;1;467.0;83;19/08/2011
8324;Pelican Road Club Culture;Drama, Romance, Shounen;OVA;1;635.0;161;21/06/1986
7709;Peng You Town;Kids, Slice of Life;Special;1;524.0;149;07/10/2002
4331;Penguin no Mondai;Comedy, Kids;TV;100;670.0;377;05/04/2008
10856;Penguin no Mondai DX?;Comedy, Kids;TV;52;627.0;98;02/04/2011
10855;Penguin no Mondai Max;Comedy, Kids;TV;50;688.0;101;03/04/2010
6063;Penguin no Mondai Movie;Comedy, Kids;Movie;1;470.0;110;19/09/2009
16434;"Penguin&#039;s Memory: Shiawase Monogatari";Drama, Military, Seinen;Movie;1;732.0;189;22/06/1985
34156;PePePePengiin;Comedy;TV;Unknown;724.0;217;02/10/2016
29613;Perman: Birdman ga Yatte Kita!!;Adventure, Comedy, Kids, Super Power;Movie;1;589.0;77;12/03/1983
30646;Perman: Copy World no Nazo;Comedy, Kids;Special;1;529.0;73;20/07/1983
16458;Perrine Monogatari Movie;Drama, Historical, Shoujo, Slice of Life;Movie;1;669.0;126;30/06/1990
16460;Perrine Monogatari Specials;Drama, Historical, Kids, Shoujo, Slice of Life;Special;2;653.0;111;28/01/2001
29177;Persia no Komoriuta: Watashi no Hana;Kids, Music;Music;1;363.0;87;19/06/1984
32660;Petit Petit Muse;Cars, Horror, Kids;TV;26;814.0;78;27/01/2008
10466;Phantom Yuusha Densetsu;Action, Drama, Military, Seinen;OVA;1;544.0;176;24/01/1991
3458;Pi Po Pa Po Patrol-kun;Comedy, Kids;TV;65;605.0;153;04/12/2000
23177;Piano Specials;Drama, Music, Romance, Shoujo, Slice of Life;Special;4;533.0;194;24/01/2003
21981;Pic-lele;Kids;TV;Unknown;633.0;59;07/12/2013
15897;Picchipichi Shizuku-chan;Comedy, Kids;TV;52;683.0;102;05/10/2012
31464;Pichiko Dakyuubu;Comedy, Sports;TV;29;500.0;39;01/02/2010
30386;Pikaia!;Drama, Kids, Slice of Life;TV;13;580.0;483;29/04/2015
20005;Pinch to Punch;Comedy;TV;156;571.0;66;29/09/1969
17423;Pink Lady Monogatari: Eikou no Tenshi-tachi;Drama, Music, Slice of Life;TV;33;633.0;111;24/10/1978
25601;Pink Lady Monogatari: Eikou no Tenshitachi Recaps;Drama, Music, Slice of Life;Special;2;733.0;54;19/06/1979
29393;Pinky Monkey no Umareta Hi;Adventure;ONA;1;440.0;70;30/04/2006
29397;Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day;Slice of Life;ONA;1;412.0;82;31/03/2011
29391;Pinky Wakuwaku Tabi Stroll;Slice of Life;ONA;7;359.0;87;01/12/2000
19909;Pipi Tobenai Hotaru;Drama, Fantasy;Movie;1;520.0;74;23/03/1996
5018;Piroppo;Comedy;TV;23;506.0;251;11/10/2001
34235;Pittanko! Nekozakana;Comedy;TV;Unknown;567.0;64;02/10/2016
30200;Piyo no Ongaeshi;Music;Music;1;500.0;47;02/02/2015
30803;Planetarium Chibi Maruko-chan, Hoshi ni Negai wo;Comedy, Kids, School, Slice of Life;Movie;1;673.0;151;18/07/2015
34476;Platonic Chain: Ansatsu Jikkouchuu;Sci-Fi, Slice of Life;Special;1;167.0;51;25/07/2005
3769;Play Ball 2nd;Action, Shounen, Sports;TV;13;656.0;198;10/01/2006
22493;Pochacco no Jack to Mame no Ki;Fantasy, Kids;OVA;1;596.0;93;20/07/2001
22623;Pochacco no Ninjin Hata wa Oosawagi;Fantasy, Kids;OVA;1;635.0;76;21/11/1993
22617;Pochacco no Wakuwaku Birthday;Fantasy, Kids;OVA;1;600.0;74;21/10/1993
17613;Poka Poka Mori no Rascal;Kids;TV;52;522.0;93;01/04/2006
32621;Pokopon no Yukai na Saiyuuki;Adventure, Fantasy, Kids, Magic, Martial Arts;Movie;1;557.0;35;21/07/1990
22577;Pom Pom Purin no Kitakaze to Taiyou;Fantasy, Kids;OVA;1;556.0;74;21/12/2001
22569;Pom Pom Purin no Usagi to Kame;Fantasy, Kids;OVA;1;431.0;78;26/10/2001
31667;Ponkotsu Quest: Maou to Haken no Mamono-tachi;Comedy, Fantasy;ONA;Unknown;300.0;48;22/08/2013
31647;Ponkotsuland Saga;Comedy, Parody;ONA;1;341.0;140;24/10/2015
23089;Ponsuke no Haru;Comedy, Kids;Movie;1;633.0;62;01/08/1934
13103;Ponta to Ensoku;Adventure, Drama;OVA;1;640.0;185;25/05/2012
30360;Poppen-sensei to Kaerazu no Numa;Adventure, Fantasy, Kids;Special;1;445.0;56;29/04/1982
2093;Pops;Romance, Shoujo, Slice of Life;OVA;1;590.0;171;25/06/1993
27451;Porong Porong Pororo 2;Kids;TV;52;557.0;62;03/12/2005
27455;Porong Porong Pororo 3;Kids, Sci-Fi;TV;52;542.0;60;04/05/2009
27457;Porong Porong Pororo 4;Cars, Kids;TV;26;525.0;65;29/02/2012
27459;Porong Porong Pororo 5;Cars, Kids;TV;26;563.0;66;24/02/2014
6524;Pororo Daemoheom;Adventure, Kids;Special;1;544.0;88;24/11/2004
27463;Pororo Geugjangpan Super Sseolmae Daemoheom;Cars, Kids;Movie;1;414.0;58;23/01/2013
27465;Pororo Hanguk-e Wass-eoyo;Adventure, Kids;ONA;1;455.0;64;07/03/2013
22593;Potecco Babies (2011);Comedy;ONA;12;485.0;118;22/04/2011
8670;Pozzie;Kids;Special;17;673.0;82;18/07/2005
34118;Pride;Slice of Life;ONA;1;489.0;35;29/10/2015
24811;Prison Bear;Comedy;ONA;1;339.0;92;21/11/2011
25983;Private Eye Dol;Comedy, Mystery;Special;3;591.0;73;12/08/1995
17313;Pro Golfer Saru;Kids, Sports;Special;1;620.0;74;19/10/1982
16650;Pro Golfer Saru (1985);Kids, Sports;TV;143;677.0;108;02/04/1985
17321;Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!;Kids, Sports;Movie;1;450.0;73;14/03/1987
17317;Pro Golfer Saru: Super Golf World e no Chousen!!;Kids, Sports;Movie;1;560.0;61;15/03/1986
18339;Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou;Comedy, Sports;Movie;1;450.0;58;29/04/1983
18341;Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2;Comedy, Sports;Movie;1;475.0;58;21/04/1984
32385;Project HAL;Action, Mecha;ONA;3;596.0;201;31/05/2015
32148;PS3® no Tsukai Kata: feat.Peeping Life;Comedy, Slice of Life;OVA;6;508.0;93;26/09/2010
34406;Punpun Polka;Kids, Music;Music;1;436.0;24;10/08/1961
9426;Pururun! Shizuku-chan;Comedy, Kids;TV;51;590.0;148;07/10/2006
9533;Pururun! Shizuku-chan Aha;Comedy, Kids;TV;51;586.0;102;07/10/2007
10459;Puu-Neko;Comedy;TV;11;549.0;496;13/04/2011
11589;Puu-Neko Shougekijou;Comedy;TV;11;579.0;184;29/06/2011
15873;Pyun Pyun Maru;Comedy, Martial Arts;TV;26;713.0;94;03/07/1967
5240;Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu;Comedy, Music;Movie;1;703.0;405;01/01/2009
23889;Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi;Comedy, Music, Shounen;OVA;3;680.0;122;08/12/2008
30095;Qi Cai Lao Fu Zi;Action, Comedy, Seinen;Movie;1;678.0;82;16/07/1981
29910;Qin Shiming Yue 3D: Dianying Longteng Wanli;Action, Fantasy, Historical, Martial Arts;Movie;1;691.0;254;08/08/2014
33278;Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi;Action, Fantasy, Historical, Martial Arts;ONA;1;581.0;107;13/02/2015
33258;Qin Shiming Yue Zhi: Guoqing Tebie Pian;Action, Comedy, Fantasy, Historical, Martial Arts;ONA;1;369.0;96;01/10/2015
29936;Qin Shiming Yue Zhi: Junlin Tianxia;Action, Fantasy, Historical, Martial Arts;ONA;Unknown;746.0;208;25/12/2014
29937;Qin Shiming Yue Zhi: Luosheng Tangxia;Action, Fantasy, Historical, Martial Arts;ONA;1;605.0;131;13/08/2014
15905;Qin Shiming Yue Zhi: Wanli Changcheng;Action, Fantasy, Historical, Martial Arts;TV;37;843.0;273;30/09/2012
33761;Qui Shui Yi Yun;Horror, Mystery, Supernatural;ONA;12;725.0;83;16/07/2015
29483;Rainbow no Anime Bako;Kids;Special;1;386.0;56;17/08/2006
33630;Rainbow Sea;Adventure, Fantasy, Sci-Fi;TV;26;720.0;67;30/10/2011
9438;Rainbow Sentai Robin;Action, Adventure, Sci-Fi;TV;48;622.0;233;23/04/1966
32219;Raldessia Chronicles;Action, Adventure;ONA;1;503.0;81;20/05/2013
16526;Ranpou;Comedy, Parody, School;TV;21;667.0;103;05/04/1984
17721;Rennyo Monogatari;Drama, Historical;Movie;1;780.0;129;25/04/1998
7473;Rennyo to Sono Haha;Historical;Movie;1;621.0;132;07/10/1981
10607;Rerere no Tensai Bakabon;Comedy;TV;24;664.0;182;19/10/1999
29477;Rescue YoYo;Kids, Mecha;Special;1;326.0;67;30/04/2012
19467;Revbahaf Wang-gug Jaegeon-soelgi;Comedy, Drama, Shoujo;TV;26;613.0;241;21/05/2007
32768;Revenge of Green Mutant;Music;Music;1;385.0;69;26/10/2011
3372;RGB Adventure;Adventure;TV;6;521.0;109;19/11/2006
14249;Ribbon no Kishi (1999);Adventure;Movie;1;586.0;178;04/12/1999
22241;Ribbon no Kishi Pilot;Adventure;Special;1;536.0;139;28/11/1966
32851;Riding the Storm;Music;Music;1;349.0;67;18/06/2007
6195;Rita to Nantoka;Slice of Life;TV;26;600.0;269;01/11/2010
3073;Robby to Kerobby;Comedy, Kids;TV;52;600.0;94;01/04/2007
9536;Robin-kun to 100 nin no Otomodachi;Comedy, Kids;ONA;13;522.0;163;11/10/2010
15069;Robin-kun to 100 nin no Otomodachi Season 2;Kids;TV;13;517.0;73;07/07/2012
31302;Robo to Shoujo (Kari): Oshirase Gekijou (Kari);Comedy, Sci-Fi;ONA;5;381.0;127;22/07/2011
31898;Robocar Poli;Cars, Comedy, Kids;TV;26;485.0;51;28/02/2011
32221;Robocar Poli 2;Cars, Kids, Police;TV;26;545.0;45;26/12/2011
4547;RoboDz;Sci-Fi;TV;26;500.0;125;02/06/2008
20147;Robokko Beeton;Adventure, Comedy, Kids, Slice of Life;TV;50;617.0;71;12/10/1976
29375;Robot Pulta;Adventure, Comedy, Kids, Mecha;TV;40;500.0;45;04/04/1995
16566;Robot Taekwon V 3tan! Sujung Teukgongdae;Action, Mecha, Sci-Fi;Movie;1;481.0;86;20/07/1977
16490;Robot Taekwon V wa Hwanggeum Nalgae;Mecha;Movie;1;493.0;91;26/07/1978
16562;Robot Taekwon V: Wooju Jakjeon;Action, Mecha, Sci-Fi;Movie;1;488.0;88;13/12/1976
19875;Robotan;Comedy, Kids;TV;104;654.0;108;04/10/1966
14781;Roboteuwang Sseonsyakeu;Action, Mecha, Sci-Fi;Movie;1;249.0;121;20/07/1985
33237;Romangeun Eobsda;Drama;Movie;1;600.0;53;10/12/2009
20003;Roppou Yabure-kun;Slice of Life;TV;110;675.0;64;28/04/1969
7211;"Rose O&#039;Neill Kewpie";Comedy;TV;26;640.0;133;02/12/2009
9061;RPG Densetsu Hepoi;Adventure, Fantasy;TV;50;689.0;158;06/10/1990
31373;Rudolf to Ippaiattena;Adventure, Kids;Movie;1;763.0;405;06/08/2016
10653;Running Boy: Star Soldier no Himitsu;Sci-Fi, Space;Movie;1;564.0;96;20/07/1986
33535;Runningman;Slice of Life;ONA;1;470.0;48;22/02/2012
9212;Ruri-iro Princess;Romance, Shoujo;OVA;2;561.0;179;21/03/1992
30138;Rusuden Hour: Sodan Brothers;Comedy;TV;25;767.0;51;13/03/2005
30204;Ryoukan-san;Historical;Movie;1;540.0;55;12/07/2003
8685;Ryuuichi Manga Gekijou Onbu Obake;Supernatural;TV;52;559.0;102;07/10/1972
32559;Ryuuzou to Shichinin no Kobun-tachi x Frogman;Comedy;ONA;5;429.0;41;28/09/2015
4940;Sabaku no Kaizoku! Captain Kuppa;Action, Adventure;TV;26;716.0;212;13/08/2001
5997;Sabu to Ichi Torimono Hikae;Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life;TV;52;710.0;494;03/10/1968
