id;name;genre;type;episodes;rating;members
16554;Dallyeola Majing-ga-X;Mecha, Sci-Fi;Movie;1;413;94
10887;Dame Oyaji;Comedy;TV;26;607;109
8258;"Damen&#039;s Walker";Comedy, Romance;ONA;12;588;141
17703;Danchi Tomoo;Comedy, Seinen;TV;78;625;557
31436;Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo;Comedy, Seinen;Special;1;460;56
14631;Dangerous Jiisan Ja;Comedy, Kids;OVA;2;627;126
23799;Dango San Kyoudai Attoiuma Gekijou;Kids, Music;TV;50;730;74
32858;Dareka no Santa Claus;Music;Music;1;551;75
30958;Daruma-chan;Kids, Supernatural;OVA;5;500;42
15971;Dasshutsu Gasshapon;Historical, Sci-Fi;ONA;10;427;121
16816;David and Goliath;Adventure, Historical, Kids;Movie;1;450;80
34060;Dead World;Horror;ONA;Unknown;389;302
30893;Deban Desu Yo! Onigirizu;Comedy;TV;6;400;163
27551;Deko Boko Friends;Comedy, Kids;TV;Unknown;714;61
23189;Dekoboko Shin Gachou: Meian no Shippai;Comedy;Movie;1;708;102
31644;"Deniroo&#039;s Circus";Comedy;Special;1;357;69
23855;"Dennou Sentai Voogie&#039;s?Angel Gaiden: Susume! Super?Angels!";Action, Comedy, Mecha, Parody, Sci-Fi;OVA;2;525;110
17131;"Dennou Sentai Voogie&#039;s?Angel: Forever and Ever";Action, Comedy, Drama, Mecha, Sci-Fi;OVA;1;510;156
7750;"DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor";Comedy, Sci-Fi;TV;26;600;143
9869;Din Dong;Comedy, Parody;Special;1;518;80
31746;Dochamon Junior;Comedy, Kids;TV;16;509;85
34207;Dochamon Junior 2;Comedy, Kids;TV;Unknown;600;41
19121;Doctor Chichibuyama;Ecchi, Parody, Seinen;TV;2;615;152
23801;"Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!";Adventure, Fantasy, Kids, Mystery, Sci-Fi;Special;1;567;62
18317;Dodani;Drama, School, Shounen, Slice of Life;Movie;1;514;59
17665;Dohyou no Oni-tachi;Drama, Historical, Sports;Movie;1;583;83
3825;Dokaben;Action, School, Shounen, Sports;TV;163;649;301
15957;Dokachin;Comedy, Kids;TV;26;562;84
18327;Dokgotak Dasi Chajeun Maundeu;Shounen, Sports;Movie;1;500;70
16572;Dokgotak: Taeyang-eul Hyanghae Deonjyeola;Sports;Movie;1;550;72
19437;Dokidoki Gakuen Kessen!! Youki Daimashiro;Action, Fantasy, Magic;OVA;1;405;110
18325;Dokkaebi Bangmang-I;Action, Demons, Shounen;Movie;1;433;67
18313;Dokkaebi Gamtu;Action, Adventure, Demons, Fantasy, Shounen;Movie;1;358;79
21485;Dokkan! Robotendon;Adventure, Kids, Slice of Life;TV;26;629;63
13781;Dokkiri Doctor Special;Comedy, Ecchi;Special;1;604;137
9499;Dokushin Apartment Dokudamisou;Comedy, Ecchi;OVA;3;564;162
30034;Dolittle-sensei Monogatari;Adventure, Kids;TV;13;650;57
8879;Dolphin Ouji;Action, Adventure, Kids, Sci-Fi;TV;3;558;127
29713;"Don&#039;t You Wish You Were Here?";Dementia;Movie;1;567;78
18451;Don: Gokudou Suikoden;Drama;OVA;2;536;128
11625;Donbe Monogatari;Kids;Special;1;567;107
25193;Donguri Mori e;Fantasy, Kids;OVA;1;425;55
5916;Donguri no Ie;Drama;Movie;1;700;106
8451;Donguri to Yamaneko;Drama;OVA;1;635;229
26301;Donguri to Yamaneko (1995);Demons, Drama, Kids;OVA;1;500;54
19901;Donkikko;Comedy, Shounen;TV;21;675;71
26199;Doolie Baenang-Yeohaeng;Adventure, Kids;OVA;7;478;60
2642;Dorami-chan: A Blue Straw Hat;Fantasy, Kids;Movie;1;528;121
2639;Dorami-chan: Hello Kyouryuu Kids!!;Fantasy;Movie;1;590;135
2636;Dorami-chan: Wow, The Kid Gang of Bandits;Fantasy;Movie;1;535;126
6771;Dorimogu Daa!!;Adventure, Fantasy, Kids;TV;49;698;179
29349;Doron Coron;Kids, Slice of Life;Movie;1;462;46
24663;Dororonpa!;Comedy, Slice of Life, Supernatural;TV;115;750;104
25299;Dosukoi! Wanpaku Dohyou;Drama, Sports;Movie;1;525;53
20077;Dotanba no Manners;Comedy, Slice of Life;TV;283;675;75
20083;Doteraman;Comedy, Sci-Fi;TV;20;600;79
29605;Double Hard;Action, Martial Arts;ONA;Unknown;653;177
27577;Doubutsu Dai Yakyuu Sen;Sports;Movie;1;567;68
8478;Doubutsu Kankyou Kaigi;Kids;TV;20;568;151
20009;Doubutsu Mura Monogatari;Kids;TV;100;692;98
7498;Doubutsu Olympic Taikai;Comedy;Movie;1;451;149
32422;Doukyuusei;Kids, Music;Music;1;583;116
31555;Doushitemo Eto ni Hairitai;Comedy;TV;13;679;155
30935;Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka;Drama;OVA;1;800;42
28367;"Dr. Slump: Arale-chan &#039;92 Oshougatsu Special";Comedy, Sci-Fi, Shounen, Shounen;Special;3;619;196
30453;Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack;Comedy, Sci-Fi, Shounen;Special;1;711;152
30420;Dr. Slump: Arale-chan no Koutsuu Anzen;Comedy, Sci-Fi, Shounen;Special;1;594;159
28371;Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu;Comedy, Sci-Fi, Shounen;Special;1;697;198
28369;Dr. Slump: Arale-chan Specials;Comedy, Sci-Fi, Shounen;Special;2;684;220
30450;Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!;Comedy, Sci-Fi, Shounen;Special;1;617;248
30449;Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix;Comedy, Mecha, Sci-Fi, Shounen;Special;1;670;165
17307;Dr. Typhoon;Drama, Seinen, Sports;OVA;1;615;80
31261;Drill;Dementia;Movie;1;340;106
29687;Duel Masters VSR;Action, Adventure, Comedy, Shounen;TV;51;519;486
32582;Duel Masters VSRF;Action, Adventure, Comedy, Shounen;TV;Unknown;513;460
32926;Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken;Action, Adventure, Comedy, Shounen;Movie;1;425;108
8179;Eagle Sam;Comedy, Sports;TV;51;545;105
20201;Easy Cooking Animation: Seishun no Shokutaku;Comedy;TV;25;520;87
19907;Ecchan no Sensou;Drama, Historical;Movie;1;717;100
28117;Echigo no Mukashibanashi: Attaten Ganoo;Demons, Horror, Kids;OVA;1;433;73
29431;Eddie the Fast Break;Kids, Sports;TV;Unknown;611;67
9028;Edokko Boy: Gatten Tasuke;Comedy, Martial Arts, Police, Sports;TV;22;637;173
16257;Efficus: Kono Omoi o Kimi ni...;Magic;OVA;2;493;116
33062;Egao ni Dai Sekkin;Kids, Music;Music;1;580;40
20385;Eguchi Hisashi no Kotobuki Gorou Show;Comedy, Ecchi, Parody;OVA;4;600;311
5554;Eguchi Hisashi no Nantoka Narudesho!;Parody, Shoujo, Sports;OVA;1;532;246
28087;Ehon Yose;Historical, Horror, Kids;TV;50;525;99
29357;Eien;Drama, Fantasy, Music;Music;1;511;69
6517;Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?;Kids;Movie;1;656;203
27369;Eigo de Asobo: Tanken Goblin Tou;Adventure, Comedy, Fantasy, Kids;TV;100;500;53
32010;Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu;Comedy, Slice of Life;Special;1;646;95
19943;Eikou e no Spur: Igaya Chiharu Monogatari;Drama, Historical, Sports;Movie;1;667;80
23615;Eiyuu Banka Koushi-den;Adventure, Drama, Historical, Romance;OVA;1;644;101
6267;Eko Eko Azarak;Fantasy, Horror, Magic;OVA;1;578;246
30026;Ekubo Ouji;Comedy, Kids;TV;50;650;39
3243;Elec-king The Animation;Comedy;TV;13;655;96
33986;Elite Banana Banao;Comedy, Parody, Slice of Life;ONA;Unknown;629;72
24985;Elite Jack!!;School, Shoujo;OVA;Unknown;529;141
6593;"Elmer no Bouken: My Father&#039;s Dragon";Adventure, Fantasy, Kids;OVA;1;644;125
29423;En En Nikoli;Adventure, Kids, Music;Special;3;540;40
15137;Entotsuya Peroo;Kids;Movie;1;460;150
34119;Escalator-jou no Hokou no Kiken-sei;Drama;Special;1;333;37
10000;Esper Mami Special: My Angel Mami-chan;Comedy, Super Power, Supernatural;Special;1;652;148
30193;Eun-sil-i;Drama;Movie;1;581;163
16818;Eunhahamdae Jiguho;Action, Adventure, Kids, Sci-Fi, Space;Movie;1;360;83
18307;Eunhajeonseol Tera;Action, Adventure, Sci-Fi, Shounen, Space;Movie;1;379;89
26209;Examurai Sengoku Recap;Action, Samurai;Special;1;500;108
33114;Experiment;Dementia;Movie;1;400;60
34140;Eyedrops;Space;ONA;4;483;65
29395;Fafa Movie;Slice of Life;ONA;2;381;91
29961;Feng Ji Yun Nu;Action, Martial Arts;OVA;1;476;115
33792;Feng Shu Zhan Jing 2;Adventure, Kids, Mecha;TV;26;800;24
33759;Feng Wei Ying Xiong;Action, Fantasy;ONA;12;719;53
18443;Field ni Soyogu Kaze;Shounen, Sports;OVA;1;523;80
19997;Fight Da!! Pyuta;Action, Comedy, Sci-Fi, Shounen;TV;26;600;78
24679;Flanders no Inu Specials;Drama, Slice of Life;Special;2;576;139
29987;Flicker Love No.1;Dementia;Movie;1;491;57
32691;Flowering Heart;Kids, Magic;TV;26;524;291
33536;Fly;Fantasy;ONA;1;373;47
16748;Fly, Space Battleship Geobukseon;Action, Sci-Fi, Shounen, Space;Movie;1;411;94
29857;Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang;Drama;Special;1;452;64
8749;Forestry;Comedy;Special;1;445;124
29379;Form of Stress;Mecha;Movie;1;375;44
18005;Forza! Hidemaru;Sports;TV;26;644;102
32058;Four Seasons: Fuuka to Nanami;Cars;ONA;1;452;162
23967;Fox Wood Monogatari;Adventure, Kids;OVA;3;744;67
30010;Frame Arms: A Violent Struggle;Mecha;OVA;1;422;234
26347;From Osaka with Cheer!;Slice of Life;ONA;4;433;109
30173;Fruity Samurai;Action, Comedy, Historical, Samurai;TV;13;552;134
30071;Frypan Jiisan;Adventure, Kids;Movie;1;470;78
23983;Fuichin-san;Drama, Historical, Kids, Shoujo;OVA;1;660;50
19899;Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater;Adventure, Sci-Fi, Shounen, Space;OVA;11;625;91
19533;Fujiko Fujio A no Mumako;Horror, Supernatural;OVA;1;535;96
10533;Fujilog;Comedy;TV;13;575;275
33864;Fujilog (ONA);Comedy, Music;ONA;2;358;42
10997;Fujilog 2nd Season;Comedy;TV;13;572;165
33872;Fujinkoron-senpai;Comedy;ONA;1;440;64
30163;Fuki to Hiyoko;Kids, Music;Music;1;507;89
23973;Fuku-chan;Kids, Slice of Life;TV;71;500;56
23969;Fuku-chan no Kishuu;Comedy, Historical;Movie;1;667;77
23971;Fuku-chan no Zousan Butai;Comedy, Historical;Movie;1;740;68
29923;Fukusuke;;Movie;1;469;103
23975;Fukuyama Gekijou: Natsu no Himitsu;Fantasy, Kids;OVA;1;650;61
30342;Funassyi no Funafunafuna Biyori;Comedy, Kids, Slice of Life;TV;130;686;123
30556;Funassyi to Yukaina Kyoudai;Comedy, Kids;ONA;Unknown;480;57
22345;Funny Pets 2nd Season;Comedy;TV;12;392;77
20093;Furiten-kun;Comedy, Seinen, Slice of Life;Movie;1;656;67
20095;Furiten-kun (1990);Comedy, Seinen, Slice of Life;OVA;2;625;60
8218;Fushigi na Elevator;Fantasy;Movie;1;571;251
33659;Fushigi na Somera-chan Special;Comedy, Magic, Slice of Life;Special;1;515;444
29919;Fushigi na Taiko;Kids;Movie;1;524;124
33842;Fushigi no Yappo Shima: Pukipuki to Poi;Kids;TV;25;850;24
13423;Fushigi Sekai Atagoul Monogatari;Adventure;OVA;1;514;109
30121;Fushigina Ano Ko wa Sutekina Kono Ko;Adventure, Kids;TV;Unknown;400;40
17623;Futago no Monchhichi;Comedy, Kids;TV;130;486;85
29179;Futago no Ookami Daibouken;Kids, Music;Music;1;420;85
23343;Futari no Oujisama;Fantasy, Slice of Life;Movie;1;650;77
25633;Futari no Tarou;Adventure, Kids;OVA;1;667;45
32322;Futari wa 80-sai;Kids, Music;Music;1;467;43
30118;Futari wa Nakayoshi: Goo to Sue;Kids, Slice of Life;TV;84;475;40
29653;Futari Zamurai Homare no Kawakiri;Drama, Historical, Samurai;Movie;1;482;97
9759;Future GPX Cyber Formula Graffiti;Action, Sci-Fi, Sports;OVA;1;655;223
25503;Fuusen Inu Tinny;Adventure, Kids;TV;26;589;151
31640;Fuusen Inu Tinny 2nd Season;Adventure, Kids;TV;Unknown;375;87
5594;Fuusen no Doratarou;Kids;TV;13;595;112
30530;Fuusen Shoujo Temple-chan Movie;Adventure, Comedy, Kids, Music;Movie;1;475;44
16838;Gaegujang-i Cheonsadeul;Adventure, Kids;Movie;1;509;86
24355;Gaia Getter A-kun;Comedy, Kids, Sci-Fi, Space;ONA;2;348;83
23607;Gaki Deka;Comedy, Ecchi, Kids, Parody, Shounen;TV;22;500;72
23609;Gaki Deka (OVA);Comedy, Ecchi, Kids, Parody, Shounen;OVA;3;478;62
31694;Gakken ka Nani ka no Mukashi no Video;Kids, Music;Special;1;460;39
9345;Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!;Comedy, Horror, School, Supernatural;TV;33;653;341
20353;Gakkou no Yuurei;Demons, Horror, School;OVA;6;517;256
29445;Gakkyuu Ou Yamazaki Specials;Comedy;Special;2;629;42
33827;Gakushuu Animation Nihon Koku Kenpou;Historical;OVA;1;600;20
20175;Gamba to Kawauso no Bouken;Adventure, Kids;Movie;1;650;95
30738;Gamba: Gamba to Nakama-tachi;Adventure, Kids;Movie;1;555;185
12243;Game Center Arashi;Comedy, Game, Kids, Shounen;TV;26;585;144
10852;Game Tengoku OVA;Action, Adventure, Comedy, Mecha;OVA;1;496;115
23347;Gan to Gon;Comedy, Kids;TV;260;670;61
9464;Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen;Comedy, Shounen;OVA;1;608;125
8862;Ganbare Goemon: Jigen Jou no Akumu;Comedy;OVA;1;606;128
20199;Ganbare Gonbe;Comedy, Kids, Parody;TV;77;667;62
23863;Ganbare Swimmy;Adventure;Movie;1;760;55
11593;Ganbare! Bokura no Hit and Run;School, Sports;Special;1;560;95
20755;Ganbare! Lulu Lolo;Kids, Slice of Life;TV;26;613;134
26163;Ganbare! Lulu Lolo 2nd Season;Kids, Slice of Life;TV;26;456;111
31753;Ganbare! Lulu Lolo 3rd Season;Kids, Slice of Life;TV;10;629;114
8897;Ganbare! Marine Kid;Action, Adventure, Kids, Sci-Fi;TV;13;565;139
9886;Ganbare! Moudouken Serve;Slice of Life;Special;1;580;92
16908;Ganbare! Oden-kun;Comedy;TV;102;583;97
10995;Ganbare!! Nattou-san;Comedy;TV;4;575;84
32835;Ganbare!! Tabuchi-kun!!;Comedy, Sports;Movie;1;600;51
33325;Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei;Comedy, Sports;Movie;1;578;48
18377;Ganbare!! Tabuchi-kun!! Gekitou Pennant Race;Comedy, Sports;Movie;1;533;81
31237;Ganbare-bu Next!;Comedy, Sports;TV;6;536;70
18319;Gancheopjamneun Ttorijanggun;Action, Drama, Sci-Fi, Shounen;Movie;1;478;71
29503;Gararin to Gororin;Kids, Music;Special;1;338;52
30362;Garon;Sci-Fi;Movie;1;680;187
20243;Gatapishi;Comedy, Slice of Life;TV;199;707;102
12451;Gattai Robot Atranger;Mecha;OVA;1;477;115
32581;Gaza: Changing the World;Drama, Supernatural;ONA;1;514;94
24071;gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?;Comedy, Fantasy;Movie;1;671;293
21525;Geba Geba Shou Time!;Comedy;OVA;1;500;50
8155;Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran;Adventure, Comedy, Fantasy, Horror, Supernatural;Movie;1;666;214
8158;Gegege no Kitarou: Jigoku-hen;Adventure, Comedy, Fantasy, Horror, Supernatural;TV;7;623;205
8493;Gegege no Kitarou: Kitarou no Yuurei Densha;Adventure, Demons, Super Power, Supernatural;Movie;1;591;206
24677;Gegege no Kitarou: Kitarou Tanjou-hen;Supernatural;Special;1;513;103
8156;Gegege no Kitarou: Obake Nighter;Adventure, Comedy, Fantasy, Horror, Sports, Supernatural;Movie;1;656;202
8154;Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!;Adventure, Comedy, Fantasy, Horror, Supernatural;Movie;1;653;221
8153;Gegege no Kitarou: Youkai Daisensou;Adventure, Comedy, Fantasy, Horror, Supernatural;Movie;1;638;200
28103;Gegege no Kitarou: Youkai Japan Rally 3D;Adventure, Cars, Fantasy, Supernatural;Movie;1;430;107
18527;Gekikara Gag Gekijou: Tabasco Shower;Comedy, Ecchi;OVA;2;483;82
20115;Gekisou! Rubenkaiser;Cars, Shounen, Sports;TV;17;717;107
33823;Genbaku Dome Monogatari;Drama, Historical;OVA;1;700;21
32775;Gene;Music;Music;1;395;68
4470;Gene Diver;Action, Adventure, Shounen;TV;56;630;182
29665;Genei Toshi;Dementia;Movie;1;413;98
8233;Genji;Historical, Magic, Romance;OVA;2;638;383
30061;Genki Bakuhatsu Ganbaruger: Hyakka;Action, Mecha, Shounen;OVA;1;614;70
25609;Genki Genki Non-tan;Kids, Music;TV;15;617;56
25611;Genki Genki Non-tan (2004);Kids, Music;TV;10;600;53
25615;Genki Genki Non-tan (2006);Kids, Music;TV;10;600;53
25617;Genki Genki Non-tan: Deka Deka Arigatou;Kids, Music;OVA;1;675;46
25619;Genki Genki Non-tan: Spoon Tan Tan Tan;Kids, Music;OVA;1;600;48
25613;Genki Genki Non-tan: Utaou! Christmas;Kids, Music;OVA;1;600;48
10540;Genki!! Ekoda-chan;Comedy;TV;22;550;189
27921;Genkichi Jiisan to Kogitsune;Drama, Kids;OVA;1;660;54
23265;Genroku Koi Moyou: Sankichi to Osayo;Adventure, Romance;Movie;1;493;108
2691;Gensei Shugoshin P-hyoro Ikka;Adventure, Fantasy;Movie;1;600;150
25363;Gensei Shugoshin P-hyoro Ikka OVA;Adventure, Fantasy, Shoujo;OVA;3;525;81
30042;Geori-eui Mubeopja;Action, Martial Arts;Movie;1;553;179
9351;Geunyeoneun Yeppeotda;Comedy, Drama, Romance;Movie;1;665;141
10882;Ghost Messenger;Action, Fantasy;OVA;6;691;960
30278;Ghost Messenger Movie;Action, Fantasy;Movie;1;567;229
19501;Giga Tribe;Comedy, Parody, Shounen, Super Power;TV;39;550;106
34464;Gijinka de Manabo!;Comedy, Sci-Fi;ONA;1;529;25
26283;Gin no Rousokutate;Drama, Kids;OVA;1;436;104
9391;Ginga Hyouryuu Vifam 13;Action, Adventure, Mecha, Sci-Fi;TV;26;654;207
9388;Ginga Hyouryuu Vifam: Atsumatta 13-nin;Action, Adventure, Mecha, Sci-Fi;OVA;1;607;123
14067;Ginga Hyouryuu Vifam: Chicago Super Police 13;Action, Comedy, Parody, Police;Special;1;600;126
9387;Ginga Hyouryuu Vifam: Kachua Kara no Tayori;Action, Adventure, Mecha, Sci-Fi;OVA;1;600;123
33025;Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi;Action, Mecha, School, Sci-Fi, Seinen, Space;Movie;1;700;1849
31385;Ginga Shounen Tai;Action, Adventure, Kids, Space;TV;92;638;79
28733;Ginga Tetsudou 999 (ONA);Adventure, Drama, Sci-Fi, Space;ONA;6;647;291
30481;Ginga Tetsudou 999 for Planetarium;Adventure, Drama, Sci-Fi, Space;Movie;1;680;231
30483;Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki;Adventure, Drama, Sci-Fi, Space;Movie;1;653;206
27651;Ginga Tetsudou 999: Niji no Michishirube;Drama, Sci-Fi;Movie;1;662;187
29716;Ginga Tetsudou 999: Shounen no Tabidachi to Wakare;Adventure, Drama, Sci-Fi, Space;Special;1;622;175
34205;GJ8 Man;Comedy, Supernatural;ONA;Unknown;500;53
23661;Glass no Chikyuu wo Sukue Unico Tokubetsu-hen;Fantasy, Kids;Movie;1;661;148
27621;Glass no Kamen Desu ga to Z;Comedy, Parody;TV;14;602;273
33501;Go Go Smile Anime;Comedy, Music;Special;6;471;43
23245;Go Go Toraemon;Comedy, Sports;OVA;1;470;57
19169;Go! Go! Kadendanshi;Action, Seinen;ONA;78;525;136
23857;Go! Go! Kadendanshi 2nd Season;Action, Seinen;ONA;78;525;82
29497;Go! Go! Vejitan;Kids, Sci-Fi, Space;Special;1;533;39
31505;Go! Samurai;Action, Samurai;ONA;1;660;108
23107;GO-GO Tamagotchi!;Comedy, Fantasy, Kids;TV;50;717;198
24905;Go-hiki no Kobuta to Charleston;Music;Music;1;400;85
29918;Go-hiki no Kozaru-tachi;Demons;Movie;1;388;78
20703;Goannai Shimasu Another World e;Slice of Life;OVA;1;608;84
31692;Gogulyeoui Jeolm-eun Musadeul;Historical;TV;Unknown;475;35
22669;Gohan Kaijuu Pap;Action, Comedy, Kids;TV;Unknown;425;104
26267;Goi-sensei to Tarou;Drama, Kids, School;OVA;1;600;59
30796;Gokudou Sakaba Denden: Gokudou Daisensou Gaiden;Comedy;ONA;3;550;60
23815;Gokuu no Daibouken Pilot;Comedy, Fantasy;Special;1;522;85
7177;Gokyoudai Monogatari;Comedy;TV;32;650;181
16778;Gold Pencil And Alien Boy;Adventure, Kids, Space;Movie;1;356;73
10323;Golden Kids;School, Sports;ONA;2;461;138
29924;Goman-hiki;Kids;Movie;100;700;56
26105;Gomen ne, Mii-chan;Drama, Kids;OVA;1;750;47
30410;Gon 2nd Season;Action, Adventure, Kids;TV;26;592;141
9535;Gongitsune;Adventure;Movie;1;722;312
16780;Gongnyong Baengmannyeon Ttori;Action, Adventure, Shounen;Movie;1;400;76
31699;Good Morning!!! Doronjo;Comedy, Parody;TV;225;600;135
24093;Gorillaman;Comedy, School, Seinen;OVA;2;640;88
7781;Gothicmade: Hana no Utame;Mecha, Romance, Sci-Fi;Movie;1;593;2306
5477;Gozonji! Gekkou Kamen-kun;Comedy, Parody, Sci-Fi;TV;25;700;178
27521;"Gra-P &amp; Rodeo";Comedy, Music;TV;61;560;163
33290;"Gra-P &amp; Rodeo 2nd Season";Comedy, Music;TV;Unknown;392;157
32834;"Gra-P &amp; Rodeo: Band wo P";Comedy, Music;Special;1;311;68
30106;Graphillion: Kazoeage Oneesan wo Sukue;Kids;ONA;1;375;87
29355;Grasshopper Monogatari;Kids, Music;Music;1;418;65
30602;Great Hunt;Comedy, Music;TV;6;475;73
5934;Greed;Adventure, Fantasy;OVA;1;551;183
16027;Greek Roman Sinhwa: Olympus Guardian;Adventure, Fantasy, Historical;TV;39;657;275
9501;Greek Roman Sinhwa: Olympus Guardian (Movie);Adventure, Fantasy, Historical;Movie;1;600;198
19457;Green Saver;Adventure, Kids;TV;26;543;77
31263;Grim;Dementia;Movie;1;432;121
19751;Gu-Gu Ganmo (Movie);Comedy;Movie;1;558;69
11995;Guilstein;Action, Horror, Sci-Fi;Movie;1;533;286
31510;Guitar;;Movie;1;411;47
28347;Guitar Shoujo!;Slice of Life;Special;1;454;134
10270;Gun-dou Musashi Recap;Adventure, Fantasy, Samurai;Special;1;462;227
18521;GUNbare! Game Tengoku 2 the Movie;Action, Adventure, Comedy;OVA;1;509;88
24053;Gunners;Action, Mecha;ONA;1;451;102
8195;Guru Guru Town Hanamaru-kun;Kids;TV;101;653;157
26089;Gutchonpa Omoshiro Hanashi;Kids;TV;5;667;44
30979;Hachikadzuki-hime;Drama, Fantasy, Historical, Kids;OVA;1;700;34
18353;Hadakya no Otonosama;Kids, Slice of Life;ONA;2;334;104
30046;Hadashi Neko;Adventure, Comedy;Special;1;479;96
16752;Haedori Daemoheom;Adventure, Drama, Military;Movie;1;510;65
26289;Hage;Drama, Kids, School;OVA;1;643;64
8500;Haguregumo;Comedy, Historical, Seinen;Movie;1;671;221
26295;Haha Uzura;Drama, Kids;OVA;1;850;44
33474;Haha wo Tazunete Sanzenri (Movie);Adventure, Drama, Historical, Slice of Life;Movie;1;681;105
23585;Haha wo Tazunete Sanzenri Specials;Adventure, Drama, Slice of Life;Special;2;614;138
8764;Hajime Ningen Gon;Comedy, Historical;TV;39;646;129
8763;Hajime Ningen Gyatoruz;Comedy, Historical;TV;77;647;170
10246;Hajimete no Christmas;Kids;Special;1;630;89
33335;Hajimete no Eigo: Nippon Mukashibanashi;Fantasy, Kids;OVA;18;817;93
33349;Hajimete no Eigo: Sekai Meisaku Douwa;Fantasy, Kids;OVA;18;533;33
18937;Hakken Taiken Daisuki! Shimajirou;Adventure, Comedy, Fantasy, Kids, Magic;TV;101;685;120
29972;Hakuchuu Meikyuu;Dementia;ONA;1;302;99
19495;Hakusai Anime;Comedy, Romance, School, Slice of Life;ONA;3;656;260
31255;Hakusai Anime Special;Comedy, School;Special;1;475;67
11673;Hal no Fue;Adventure, Kids;Movie;1;644;202
29507;Hamster Sam;Kids, Music;TV;4;600;42
19463;Hamuko Mairu!;Adventure, Comedy;OVA;1;460;56
25095;Hana Ichi Monme;Adventure, Kids;OVA;3;725;44
17223;Hana no Asukagumi! 2: Lonely Cats Battle Royale;Adventure, Drama, Shoujo;OVA;1;530;112
20239;Hana no Kakarichou;Comedy, Seinen, Slice of Life;TV;25;650;71
9862;Hana no Mahoutsukai Mary Bell: Phoenix no Kagi;Adventure, Fantasy, Magic, Shoujo;Movie;1;551;213
20873;Hana no Zundamaru;Comedy, Martial Arts, Parody;ONA;8;510;145
22953;Hana no Zundamaru: Junk;Comedy, Martial Arts, Parody;ONA;3;396;96
23709;Hana to Shounen;Fantasy;OVA;1;725;55
8336;Hanakappa;Comedy, Kids;TV;Unknown;542;185
17263;Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken;Comedy, Kids;Movie;1;620;92
30927;Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi;Drama, Fantasy, Kids;OVA;1;467;35
26341;Hanamaru Koutsuu Anzen;Drama, Kids;OVA;1;617;56
30086;Hanasaka Jiisan;Comedy, Drama;Movie;1;426;105
9811;Hanasaka Tenshi Tenten-kun;Comedy, Fantasy;TV;43;675;109
23651;Hanawa Hekonai Kappa Matsuri;Comedy, Kids;Movie;1;660;72
33885;Hane (2016);Music;Music;1;524;66
29271;Hangyodon no 007/2: Doctor Sunday Arawaru no Maki;Kids, Parody;OVA;1;700;51
22563;Hangyodon no Hadaka no Ou-sama;Fantasy, Kids;OVA;1;591;86
29273;Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi;Historical, Kids;OVA;1;570;58
29267;Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi;Kids, Sci-Fi;OVA;1;555;45
29269;Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi;Kids, Sci-Fi;OVA;1;567;50
28575;Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.;Drama, Historical, Kids;OVA;1;700;44
12643;Happening Star ?;Comedy, Sci-Fi;OVA;1;525;74
30861;Happy Bogeys;;Movie;12;817;38
32783;Happy Hour;Music;Music;1;424;69
30411;Happy Jozy;Comedy;TV;Unknown;538;211
11545;Happyakuyachou Hyouri Kewaishi;Drama, Historical;TV;16;568;200
15913;Happy?Lucky Bikkuriman;Adventure, Comedy, Fantasy, Kids;TV;46;715;117
28759;Harbor Tale;Adventure, Fantasy;Movie;1;767;65
24877;Hare Tokidoki Buta;Comedy, Kids;Movie;1;470;67
20529;Harinezumi;Music;Music;1;534;125
17667;Harisu no Kaze;Comedy, School;TV;70;644;98
